@relation PaleoTrain

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute label {Line,Arc,Ellipse,Circle,Curve,Helix,Spiral,Complex,Polyline}

@data
0.223807,0.072596,0.42598,6.449885,1.265545,0.103165,-0.216341,93.171884,1.265545,0.785398,10.818748,0.149485,0.982279,2.823792,1,-0.083806,20.304778,483.983426,25.863578,11.36038,0.694248,66.698082,19092.771268,1.146269,0.062315,2,8.323846,0,0.175784,0.287439,1.80872,0.072955,1,0.656147,0.403364,2,2,0,7,0.764174,0.814315,0.70315,0.572585,0.376466,0.492645,0.401168,0.700625,0.946237,0.94597,0.301948,28,13.080318,0.567701,0.790095,0.815601,0.936216,0.763579,0.699102,0.884832,0.72167,0.945115,1.76149,0.279365,0,-1,128.035151,0.757781,49.929951,0.841178,-0.540758,498.838022,17.27876,30.589104,14.578476,0.027617,18.227447,0.034638,9.990757,3.896102,0.389971,8184,9.009936,0.564866,6.212281,-3.589313,Spiral
0.194144,0.05297,0.470735,7.961354,1.274616,0.124159,0.445845,150.734867,1.274616,0.785398,14.827358,0.156211,0.997042,2.75,1,-0.094022,26.808769,676.025564,38.663653,9.861009,0.669887,85.594474,26678.553966,1.063274,0.061529,2,9.270625,0,0.114806,0.251775,3.772628,0.077652,1,0.683638,0.406655,2,2,0.5,6,0.775541,0.817223,0.686451,0.560984,0.356028,0.45907,0.375163,0.668759,0.889655,0.981758,0.3125,42,13.015843,0.635025,0.792934,0.81532,0.926196,0.755146,0.682653,0.860921,0.701926,0.929523,1.57474,0.324937,-0.707107,-0.707107,194.077304,0.72707,83.934498,0.929296,0.369336,679.6203,18.064158,28.024764,12.465221,0.058328,15.818999,0.02658,8.097032,3.501802,0.43248,18705,9.836546,0.644578,6.521534,-2.841674,Spiral
0.209162,0.021628,0.746534,6.09191,1.239987,0.074843,1.481429,280.117832,1.239987,0.325323,15.041714,0.190715,0.985053,3.718584,1,-0.081986,53.668899,1597.229453,69.421368,12.519535,0.388281,103.049391,14368.043574,1.154349,0.055398,2,9.264925,0,0.065032,0.122014,2.301017,0.015712,1,0.649396,0.330418,2,2,0,7,0.764276,0.797323,0.655216,0.522419,0.329542,0.431183,0.343792,0.658077,0.83871,0.81745,0.241486,48,12.900298,0.49934,0.781965,0.797729,0.909763,0.725744,0.657088,0.840303,0.670334,0.92365,2.002645,0.261972,-0.707107,-0.707107,362.856721,0.877117,121.334249,0.914828,0.403843,1592.088278,24.102364,26.17727,6.889333,0.091718,21.64108,0.015139,13.121508,4.38765,0.334386,64728,11.077949,0.920736,7.372802,-2.389032,Spiral
0.217708,0.146136,0.432371,4.126418,1.307834,0.089473,1.923787,60.74537,1.307834,0.785398,5.374422,0.129004,0.970629,2.5,1,-0.081132,11.666967,286.478057,14.682309,10.641756,0.29753,22.109416,694.401884,1.073374,0.062495,2,7.613623,0,0.156408,0.253027,3.113885,0.058129,1,0.712622,0.268321,2,2,0.5,6,0.743561,0.785049,0.692771,0.543859,0.330161,0.444026,0.348582,0.640942,0.824561,0.841357,0.284848,24,13.383934,0.551827,0.785006,0.807351,0.930986,0.751633,0.660506,0.841402,0.679307,0.903775,1.812162,0.293814,0,-1,73.878278,0.881257,25.632011,-0.351123,0.936329,287.237338,17.27876,44.318711,35.393398,0.095859,21.926876,0.060155,11.206196,3.887981,0.346949,2679,7.893199,0.389875,5.660309,-2.344875,Spiral
0.205619,0.022287,0.396266,5.450974,1.265727,0.062037,-0.234723,189.187737,1.265727,0.230038,10.321529,0.161121,0.989261,3.034802,1,-0.122594,34.86289,951.592375,47.768352,7.721225,0.224905,62.615187,3835.832647,0.952773,0.084928,3,4.692867,0,0.068738,0.155578,6.237217,0.013633,1,0.64724,0.581718,1,1,0,5,0.76998,0.805581,0.659535,0.531309,0.326122,0.423547,0.341201,0.64219,0.795699,0.750738,0.279279,22,13.068126,0.547521,0.787875,0.802887,0.904486,0.7262,0.662197,0.840485,0.674814,0.929241,1.826415,0.27156,0,-1,236.915597,0.674741,59.033889,-0.440425,-0.897789,957.27358,20.651443,26.145426,13.629798,0.110657,16.454612,0.021573,16.215662,4.040568,0.249177,27380,10.217568,0.789868,6.864089,-2.201318,Spiral
0.189656,0.073684,0.262875,6.123604,1.324981,0.107616,0.829955,111.126055,1.324981,0.785398,10.659012,0.114752,0.998032,2.573792,1,-0.104174,19.70909,508.025632,31.457399,9.230456,0.42388,47.32428,3425.002846,1.060319,0,1,0,0,0.094946,0.220271,2.555812,0.113121,1,0.620902,0.556572,2,2,0.5,6,0.786532,0.824454,0.711045,0.586224,0.379942,0.48306,0.398261,0.679367,0.942857,0.906755,0.28125,43,13.250274,0.638052,0.80672,0.825308,0.929454,0.767086,0.702244,0.870493,0.718425,0.936564,1.567271,0.358362,0,-1,140.92906,0.840618,53.037722,0.716471,0.697617,505.576362,17.476155,23.983643,10.807101,0.05522,12.474017,0.034567,9.532392,3.587453,0.376343,9870,9.197255,0.72867,6.225699,-2.896427,Spiral
0.221292,0.014464,1.37369,5.790888,1.254892,0.073138,-0.264553,309.777339,1.254892,0.143891,9.948419,0.170255,0.999096,5.375,1,-0.092809,64.358327,2212.32661,68.911684,9.899299,0.478792,114.154593,32539.215643,1.045011,0.034206,2,9.41228,0,0.141668,0.077168,0.137429,0.012797,1,0.601572,0.321091,2,2,0.5,6,0.74435,0.807696,0.684109,0.552552,0.340066,0.456863,0.369006,0.667821,0.907591,0.930182,0.213681,52,12.93046,0.403548,0.774686,0.807396,0.925684,0.747394,0.665108,0.858552,0.693192,0.927479,2.478017,0.194346,0,1,409.186999,0.736993,160.639348,0.180529,0.98357,2212.214906,31.170948,37.497207,13.30193,0.048405,26.239911,0.01409,13.771314,5.406367,0.392582,83325,11.330504,0.831287,7.70175,-3.028151,Spiral
0.187089,0.018541,0.322912,5.28791,1.322424,0.074769,-0.353903,432.82329,1.322424,0.230038,12.406723,0.105776,0.999137,4.064441,1,-0.122479,73.083365,2317.491783,107.834632,8.042243,0.456279,156.402595,51314.016837,0.982061,0,1,0,0,0.047033,0.110542,5.193335,0.030481,1,0.551923,0.823158,2,2,0.5,6,0.777307,0.800293,0.706061,0.565056,0.385202,0.49556,0.396593,0.701866,0.797136,0.875077,0.255644,77,13.445647,0.519743,0.80305,0.818256,0.930837,0.761663,0.717788,0.893828,0.73138,0.960241,1.924028,0.257319,-1,0,535.832996,0.672992,165.701539,-0.627634,-0.778508,2297.821972,25.37772,27.314738,8.525058,0.112406,19.065277,0.011044,13.867234,4.288317,0.309241,139946,11.849012,0.929085,7.739717,-2.185638,Spiral
0.232321,0.026971,0.469898,7.276,1.269536,0.14007,1.513511,279.458405,1.269536,0.325323,12.061905,0.166236,0.99922,3.230208,1,-0.113967,59.358735,1281.354013,61.334926,7.312223,0.562729,126.908627,50531.037079,0.992168,0,1,0,0,0.128372,0.102073,5.209613,0.017347,1,0.611902,0.621931,2,2,0.5,6,0.739083,0.816593,0.691107,0.564353,0.349358,0.472691,0.385997,0.683963,0.799283,0.783567,0.283355,32,13.307998,0.606051,0.779155,0.818046,0.925747,0.757304,0.677639,0.869711,0.711464,0.939469,1.650026,0.330569,-1,0,357.169428,0.896493,179.479804,0.128148,0.991755,1286.199586,21.866794,26.107278,12.013783,0.111094,15.547335,0.017001,7.166264,3.601091,0.502506,62217,11.038384,0.837575,7.159447,-2.197374,Spiral
0.20322,0.034404,2.234624,11.011303,1.238772,0.064536,-0.606708,326.220784,1.238772,0.785398,22.828485,0.176931,0.996639,6.96101,1,-0.103233,62.962441,2416.906812,78.503989,11.093896,0.599494,124.829143,37937.962616,1.120704,0.034311,2,10.69823,0,0.111038,0.110109,0.075265,0.011029,1,0.547436,0.329792,2,2,0.5,6,0.78036,0.818388,0.668945,0.547456,0.342742,0.43921,0.359444,0.656571,0.961905,0.963928,0.215017,124,12.740556,0.401417,0.788134,0.807124,0.919089,0.741819,0.667495,0.846931,0.683579,0.92149,2.491174,0.189139,-0.989949,0.141421,437.074364,0.765983,156.732256,0.21693,0.976187,2416.842623,46.518345,49.99678,20.226939,0.019415,28.713399,0.019248,15.420199,5.529591,0.358594,95445,11.466305,0.930427,7.790217,-3.941707,Spiral
0.234456,0.0196,0.231504,5.062762,1.28295,0.144084,0.233264,289.849961,1.28295,0.230038,11.736685,0.162073,0.995414,3.471375,1,-0.137858,64.695022,1283.542052,62.662167,6.155593,0.510468,108.016044,36736.725486,0.86886,0,1,0,0,0.153136,0.054985,2.348836,0.025655,1,0.529195,0.666851,2,2,0.5,6,0.706629,0.81455,0.730019,0.594637,0.362428,0.512897,0.41778,0.70258,0.848592,0.906111,0.328324,27,13.591538,0.626866,0.772162,0.830818,0.943979,0.784274,0.688312,0.891409,0.740599,0.944311,1.595237,0.310968,0,-1,365,0.717541,183.611002,0.827837,0.560969,1273.674521,24.222988,27.917573,14.847959,0.067857,16.462394,0.019018,6.936809,3.489519,0.503044,66000,11.09741,0.867661,7.149661,-2.690355,Spiral
0.222912,0.023114,0.591779,5.417906,1.221038,0.083027,2.735609,240.553528,1.221038,0.325323,14.074846,0.195319,0.999134,4.345501,1,-0.097806,52.168905,1632.387299,56.603309,8.637927,0.328053,86.121004,18519.976403,0.990417,0,1,0,0,0.228456,0.061832,4.376651,0.01943,1,0.576355,0.655,2,2,0.5,6,0.749716,0.815405,0.66851,0.545107,0.32284,0.430616,0.351127,0.644143,0.970464,0.877669,0.219444,63,12.80191,0.440809,0.774421,0.80601,0.914982,0.737485,0.649146,0.838235,0.675626,0.916122,2.268555,0.22977,-0.83205,0.5547,328.173734,0.76385,134.937022,-0.207504,0.978234,1619.479148,27.385411,28.675383,7.752814,0.021548,22.198264,0.01691,12.001741,4.934823,0.411176,53799,10.89301,0.955015,7.38986,-3.837454,Spiral
0.178246,0.02463,0.260797,3.058279,1.367572,0.162347,0.882237,248.652368,1.367572,0.230038,9.339699,0.067873,0.999065,3.290954,1,-0.141864,41.889601,1069.582178,52.618908,5.846361,0.545303,98.160733,35183.251752,0.821309,0.079561,18,0.765838,1,0.18501,0.126138,1.28476,0.05414,1,0.585563,0.822116,2,2,0.5,6,0.777486,0.834058,0.740056,0.61725,0.412115,0.530061,0.442101,0.716244,0.857143,0.795008,0.293103,22,13.736207,0.668347,0.814575,0.840661,0.940979,0.791045,0.731974,0.898596,0.755415,0.954959,1.496229,0.359517,-1,0,300.65595,0.908003,168.600119,0.44484,0.89561,1053.11689,22.204087,23.131382,8.395107,0.122605,13.454586,0.021084,6.246241,3.502731,0.560774,43845,10.688416,0.959912,6.95951,-2.09879,Spiral
0.22117,0.03017,1.343961,5.463157,1.253452,0.073689,-0.22253,280.927037,1.253452,0.55536,18.407862,0.162471,0.996221,6.125,1,-0.125267,61.696385,1979.124958,65.773193,8.307881,0.570505,106.680255,31448.704174,0.973218,0,1,0,0,0.116323,0.110416,0.048511,0.013418,1,0.514971,0.349643,2,2,0,7,0.741164,0.812046,0.678949,0.551338,0.353837,0.477407,0.387676,0.703156,0.960714,0.920669,0.215054,88,12.957671,0.428475,0.774593,0.810257,0.920995,0.746243,0.678594,0.876066,0.709839,0.951216,2.333858,0.218167,-1,0,387.559028,0.767152,145.165423,0.330657,0.943751,1976.418665,40.377057,42.694889,16.522212,0.018246,25.062825,0.020429,13.614941,5.099658,0.374563,75051,11.225923,0.945712,7.589042,-4.003801,Spiral
0.228029,0.024121,2.767734,8.318404,1.269613,0.081205,2.063888,319.001567,1.269613,0.342178,14.185725,0.16287,0.993943,6.75,1,-0.124929,65.60239,2173.020964,68.790404,8.824801,0.609501,114.448357,32689.965027,1.044712,0.03671,2,7.876234,0,0.133641,0.07532,0.262617,0.013304,1,0.593012,0.332956,2,2,0,7,0.747733,0.813742,0.68729,0.559276,0.347182,0.464312,0.37783,0.67557,0.908784,0.91081,0.192006,93,13.091541,0.405009,0.78129,0.815089,0.928636,0.756921,0.677674,0.867378,0.706991,0.934035,2.469084,0.21685,-1,0,399.231762,0.831465,175.840837,-0.329844,0.944036,2170.874295,45.089446,46.748108,21.981098,0.046067,22.86272,0.02077,12.345678,5.437629,0.440448,79355,11.281687,0.964519,7.682885,-3.077665,Spiral
0.231575,0.110475,0.943585,4.731965,1.312711,0.102475,1.678486,74.431176,1.312711,0.785398,7.1093,0.123088,0.98709,4.051208,1,-0.155828,15.565297,392.287067,15.75482,5.453343,0.432283,24.793158,1886.49444,0.759599,0.047988,2,5.062622,0,0.168139,0.136599,0.340718,0.030734,1,0.580734,0.472642,2,2,0,7,0.722617,0.765912,0.693241,0.530962,0.366169,0.506726,0.388108,0.730951,0.77027,0.946533,0.241525,33,13.546068,0.494959,0.775555,0.804956,0.928308,0.747248,0.697772,0.899707,0.724225,0.96919,2.020368,0.262411,-1,0,93.407708,0.914448,40.112342,0.07479,0.997199,403.532204,28.274334,37.267076,25.419011,0.12905,11.643457,0.070067,10.060051,4.320117,0.429433,4218,8.347116,0.758695,6.000256,-2.047557,Spiral
0.203998,0.006421,0.746351,4.407788,1.277678,0.065952,-0.478535,360.494105,1.277678,0.039341,6.126521,0.140921,0.994624,3.076132,1,-0.073589,67.641458,2061.495811,106.048802,13.752175,0.387342,151.053055,18488.389021,1.317522,0,1,0,0,0.116884,0.060736,3.004604,0.028826,1,0.76114,1.003257,1,1,0,5,0.781323,0.786755,0.664142,0.522517,0.3495,0.447319,0.35193,0.673529,0.898256,0.872045,0.259036,10,12.835756,0.500843,0.790572,0.792599,0.917617,0.727302,0.677045,0.856399,0.678781,0.933286,1.996632,0.237875,-0.813733,-0.581238,460.991323,0.731686,137.927517,0.493013,-0.870022,2052.085695,19.243007,19.755258,3.618216,0.053712,18.255399,0.009377,14.878001,4.451463,0.299198,105644,11.56783,0.97407,7.626612,-2.924124,Spiral
0.209064,0.009141,0.774986,5.025146,1.240518,0.076397,-1.742297,310.555953,1.240518,0.325323,35.589629,0.17595,0.996444,3.156416,1,0.080703,62.827444,1831.466638,90.798288,12.053386,0.373032,130.170216,20922.29417,1.280839,0.048448,2,9.601531,0,0.126649,0.084952,3.220924,0.02209,1,0.744436,0.865512,2,2,0.5,6,0.764258,0.795806,0.656154,0.522172,0.353871,0.463026,0.368479,0.705666,0.925566,0.962122,0.250438,20,12.796008,0.505972,0.781218,0.797627,0.910271,0.726057,0.678662,0.868723,0.692917,0.954357,1.976393,0.257286,0,-1,420.30941,0.822418,139.917833,-0.114353,-0.99344,1832.771941,-20.639021,20.896862,4.623445,0.03702,20.896862,-0.011261,13.098916,4.36053,0.332892,88088,11.386092,-0.987661,7.513585,-3.296294,Spiral
0.226167,0.007775,0.728544,5.000469,1.246642,0.120962,1.866759,318.863607,1.246642,0.143275,18.426915,0.169663,0.991547,2.573792,1,-0.071462,69.481291,1639.241381,77.289444,12.176733,0.292705,131.355983,39573.356839,1.16925,0.069422,2,10.233159,0,0.126543,0.050086,3.083934,0.029509,1,0.756385,0.390899,2,2,0.5,6,0.76046,0.819539,0.676528,0.554441,0.334746,0.440189,0.360752,0.650659,0.927215,0.856392,0.280383,13,12.849314,0.580247,0.780923,0.808838,0.921343,0.745217,0.661109,0.846573,0.684741,0.918847,1.723405,0.305609,-1,0,430.93503,0.823147,199.461776,0.185499,0.982644,1631.95304,16.171611,17.214111,3.619398,0.037749,14.404103,0.009909,8.181783,3.787005,0.462858,92588,11.435915,0.939439,7.397533,-3.276799,Spiral
0.224504,0.008323,0.722907,6.80252,1.258793,0.096708,-0.93397,329.607342,1.258793,0.101746,12.224318,0.157152,0.994982,3.047508,1,-0.087137,70.648128,1657.849054,85.121095,10.922511,0.438794,135.835702,34046.385453,1.149353,0,1,0,0,0.633493,0.065079,6.508076,0.016968,1,0.681859,0.577799,2,2,0,7,0.725736,0.808974,0.668518,0.540814,0.329362,0.453832,0.367138,0.678862,0.938907,0.84589,0.2805,39,13.137932,0.557914,0.771573,0.809898,0.91503,0.741081,0.660706,0.85631,0.693524,0.935827,1.79239,0.288497,0.707107,-0.707107,426.597,0.816897,160.327789,0.230777,-0.973007,1663.721136,21.053101,23.644052,11.02287,0.031499,18.69239,0.012654,10.376998,3.899983,0.37583,90812,11.416547,0.890418,7.416812,-3.457809,Spiral
0.185951,0.005416,0.785273,6.002398,1.250132,0.086996,0.916893,442.223925,1.250132,0.059416,10.970353,0.169515,0.999646,3.625,1,-0.074521,78.271672,2827.355228,113.605863,12.680372,0.339674,174.182116,62357.857596,1.265184,0.042147,2,11.710927,0,0.150337,0.107899,3.442614,0.014114,1,0.689457,0.345482,2,2,0,7,0.804544,0.893012,0.681501,0.608589,0.354776,0.440966,0.393788,0.647051,0.960373,0.834951,0.222222,38,12.772746,0.475142,0.80125,0.839336,0.924599,0.77605,0.678896,0.847296,0.711166,0.916393,2.104632,0.251171,-0.447214,-0.894427,594.798285,0.805609,245.967478,0.447214,0.894427,2832.574226,23.784027,24.935074,5.822395,0.020211,21.092493,0.008397,11.516052,4.762243,0.413531,176748,12.08248,0.953838,7.948941,-3.901514,Spiral
0.185749,0.006853,0.411572,3.961808,1.287428,0.090222,-0.215448,336.786282,1.287428,0.039341,5.740553,0.135883,0.998324,2.087304,1,-0.092525,56.933688,1333.830892,106.761504,11.570603,0.471038,155.752524,23125.041972,0.686965,0.059804,16,0.5755,1,0.091204,0.053323,2.301649,0.067233,1,0.780076,0.396831,1,1,0,5,0.809288,0.842161,0.672181,0.566084,0.356456,0.440456,0.370934,0.655264,0.802985,0.740299,0.382857,7,12.989154,0.72476,0.8057,0.819501,0.916459,0.751038,0.679171,0.842957,0.690804,0.919798,1.379767,0.325272,-0.5547,-0.83205,429.634729,0.676558,120.341182,0.673086,-0.739564,1340.228881,12.990565,13.591335,2.932148,0.10884,12.376969,0.009693,11.13691,3.119461,0.280101,90115,11.408842,0.955798,7.200596,-2.217879,Spiral
0.195706,0.005695,0.438808,5.35897,1.262172,0.101722,0.153544,425,1.262172,0.077395,13.590303,0.171526,0.995061,2.619108,1,0.081463,74.719908,2182.451069,102.798665,10.028371,0.427166,200.455335,88312.75471,1.227112,0.049582,24,0.458847,1,0.129002,0.056117,2.579704,0.033754,1,0.75069,0.355792,2,2,0.5,6,0.798981,0.803737,0.660985,0.531259,0.344775,0.431518,0.346827,0.65284,0.803783,0.795314,0.286974,13,12.862245,0.557047,0.796676,0.798573,0.914061,0.729944,0.671678,0.8431,0.673277,0.922368,1.795181,0.258949,0.447214,-0.894427,541.926194,0.678199,222.002252,0.603597,0.797289,2179.313878,-16.456341,16.631989,3.133605,0.107199,16.631989,-0.007551,9.81663,4.021422,0.409654,143480,11.873951,-0.989439,7.686765,-2.233068,Spiral
0.212943,0.008446,0.212133,4.160605,1.263626,0.118391,0.199496,373.405945,1.263626,0.143275,16.963879,0.166613,0.998465,1.823792,1,-0.073288,75.040644,1456.436487,114.355374,13.595803,0.254236,158.141455,32846.77263,0.607001,0.064119,15,0.849401,0.8,0.118499,0.132377,1.451392,0,0,0.769493,0.386023,1,1,0,5,0.757894,0.802675,0.678459,0.544582,0.357375,0.471537,0.378491,0.695012,0.864499,0.963346,0.372727,0,13.051114,0.737299,0.784184,0.809018,0.920919,0.74504,0.681126,0.868579,0.702695,0.943165,1.356302,0.377069,0,-1,487.772488,0.712851,172.429696,0.788727,0.614743,1461.425843,12.433819,13.755905,3.548533,0.072547,12.129611,0.008508,8.475488,2.996122,0.353504,117711,11.675988,0.90389,7.287168,-2.623522,Spiral
0.180814,0.004377,0.46171,3.634779,1.293853,0.125471,-0.518375,482.371226,1.293853,0.052213,11.929575,0.132297,0.998067,2.355208,1,-0.060038,82.760327,2708.33808,111.948015,12.111569,0.450264,268.787466,267295.660392,1.370466,0.109889,3,14.749991,0,0.126621,0.096521,0.761358,0.013998,1,0.824619,0.276076,2,2,0.5,6,0.81836,0.819419,0.682919,0.559596,0.375691,0.459078,0.376177,0.672229,0.941432,0.964992,0.262678,4,12.874521,0.536081,0.81111,0.811876,0.923444,0.749721,0.699306,0.862159,0.699966,0.933634,1.865391,0.261761,0,-1,632.463438,0.754088,336.602139,-0.802134,-0.597144,2694.554329,14.72517,15.595533,2.298065,0.03131,15.215027,0.005465,8.005161,4.260411,0.532208,199613,12.204136,0.944191,7.898988,-3.463828,Spiral
0.218648,0.010415,0.819833,4.876384,1.311706,0.130067,0.817977,412.462119,1.311706,0.115019,11.043378,0.10386,0.995397,3.647584,1,0.109669,84.277195,1869.663544,78.144337,7.495641,0.466909,134.026022,61394.414347,1.018526,0,1,0,0,0.105173,0.101831,0.634149,0.033418,1,0.615433,0.236607,2,2,0.5,6,0.687191,0.78366,0.67696,0.530506,0.311968,0.453975,0.355762,0.670609,0.940341,0.652284,0.272652,39,14.04414,0.567163,0.776285,0.810802,0.918238,0.74451,0.663701,0.854971,0.693212,0.931099,1.76316,0.302146,0.581238,-0.813733,483.18216,0.816135,246.221445,0.76354,0.64576,1860.32006,-22.353693,22.483943,5.784319,0.030737,22.483943,-0.012016,7.555475,3.850142,0.509583,116512,11.66575,-0.994207,7.528504,-3.482287,Spiral
0.181796,0.024831,0.214818,5.731785,1.336186,0.125836,2.008588,259.470615,1.336186,0.342128,13.777982,0.082799,0.990994,3.25,1,-0.158593,45.372876,1221.436596,63.294656,5.123783,0.43794,97.607537,26059.739117,0.899078,0,1,0,0,0.1431,0.22216,0.204233,0.082645,1,0.617275,0.49616,2,2,0.5,6,0.790257,0.805617,0.708853,0.571064,0.39154,0.495459,0.39915,0.698959,0.870968,0.872237,0.266667,30,13.346501,0.614175,0.809977,0.817852,0.93492,0.764626,0.71334,0.880692,0.720275,0.941997,1.6282,0.336957,0,-1,328.876877,0.854255,153.701008,-0.533503,0.845798,1220.059334,21.20575,26.063151,12.629631,0.068856,12.542081,0.017381,7.937875,3.709775,0.467351,53568,10.888707,0.81363,7.106655,-2.675731,Spiral
0.182773,0.007942,0.416599,3.217869,1.353866,0.117967,-2.439489,382.456533,1.353866,0.064269,8.092436,0.067268,0.99836,2.784069,1,-0.166086,69.163089,1829.003143,101.522774,5.616529,0.45367,169.446528,51691.912421,0.817692,0.055126,2,5.11089,0.5,0.118137,0.110198,1.670318,0.00421,1,0.693378,0.471418,1,1,0,5,0.788047,0.788047,0.720513,0.567798,0.41422,0.525629,0.41422,0.72952,0.982906,0.982906,0.285124,22,13.365663,0.617476,0.811325,0.811325,0.940568,0.763107,0.736771,0.908108,0.736771,0.965489,1.619497,0.322907,0.316228,0.948683,492.164607,0.794019,215.761442,-0.407858,-0.913045,1825.055313,17.109658,17.109658,5.132865,0.00862,11.350533,0.009375,8.458672,3.708221,0.438393,121095,11.704331,1,7.509366,-4.753615,Spiral
0.20082,0.006309,0.440393,3.238672,1.301419,0.08602,-0.953263,385.129848,1.301419,0.03715,5.888106,0.124621,0.997351,2.817071,1,-0.148412,70.530621,1887.614827,95.494953,6.241128,0.191745,130.942587,35509.60324,0.885418,0.068187,2,4.56672,0,0.161475,0.104062,2.388229,0.027934,1,0.71934,0.288573,2,2,0.5,6,0.774983,0.805073,0.677186,0.545184,0.347659,0.448602,0.361157,0.66245,0.96793,0.8915,0.273702,9,12.995384,0.56734,0.793274,0.807303,0.924858,0.74664,0.674937,0.850824,0.686873,0.919952,1.762611,0.29569,0.341743,0.939793,477.360451,0.801693,179.513231,0.222825,-0.974859,1852.177715,17.182543,18.134225,5.123112,0.016295,11.95705,0.009277,10.317778,3.88004,0.376054,113876,11.642865,0.94752,7.524117,-4.116906,Spiral
0.212908,0.032785,0.255778,5.739004,1.305248,0.134009,2.051048,242.423184,1.305248,0.342128,10.435475,0.149543,0.993242,3.218584,1,-0.127428,47.195014,1161.25436,49.887584,5.549851,0.371512,83.430056,24232.205583,0.956295,0.052095,2,6.381453,0,0.204753,0.193724,0.368588,0.07256,1,0.641036,0.572021,2,2,0.5,6,0.73162,0.785748,0.733609,0.576432,0.374881,0.512399,0.402616,0.698463,0.839286,0.918784,0.245111,25,13.780639,0.55638,0.790776,0.821915,0.944632,0.776407,0.702417,0.888263,0.730077,0.940327,1.797333,0.312849,-0.83205,-0.5547,292.438028,0.872555,155.618122,-0.379133,0.925342,1168.138519,21.008355,28.423968,10.914878,0.087157,15.95165,0.017984,7.506443,3.994482,0.532141,42112,10.648088,0.739107,7.063167,-2.440041,Spiral
0.155513,0.02823,0.171791,6.254802,1.330416,0.14275,0.81157,270.207328,1.330416,0.342128,12.119277,0.102088,0.9928,2.922508,1,0.138202,37.257662,1194.758094,62.329501,5.956249,0.451489,105.965399,30454.205459,0.883591,0,1,0,0,0.116791,0.128792,0.104549,0.076158,1,0.6108,0.222573,2,2,0,7,0.835326,0.864455,0.746908,0.645669,0.397797,0.476217,0.411669,0.637585,0.922449,0.875586,0.295812,9,13.411043,0.654908,0.836076,0.849347,0.948842,0.805895,0.723754,0.865656,0.735242,0.912329,1.526932,0.348011,0.813733,-0.581238,333.318166,0.825716,170.552045,0.773957,0.633238,1199.828014,-19.469805,23.763747,11.229366,0.040318,22.19295,-0.016227,7.034967,3.599648,0.511679,55370,10.921793,-0.819307,7.089934,-3.210961,Spiral
